pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
194.00,64.00,classic_dlx_m,1.00,1/5/2025,17:30:55,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
195.00,64.00,thai_ckn_l,1.00,1/5/2025,11:33:48,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
196.00,65.00,bbq_ckn_s,1.00,1/5/2025,14:50:47,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
197.00,65.00,thai_ckn_l,1.00,1/5/2025,20:39:42,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
198.00,66.00,ital_supr_m,1.00,1/5/2025,13:08:32,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
199.00,67.00,ital_supr_m,1.00,1/5/2025,17:45:30,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
200.00,67.00,thai_ckn_l,1.00,1/5/2025,11:10:49,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
201.00,67.00,classic_dlx_m,1.00,1/5/2025,15:40:26,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
202.00,68.00,ital_supr_m,1.00,1/5/2025,17:41:38,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
203.00,68.00,hawaiian_m,1.00,1/5/2025,20:26:57,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
204.00,68.00,thai_ckn_l,1.00,1/5/2025,17:56:35,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
205.00,69.00,mexicana_m,1.00,1/5/2025,18:59:46,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
206.00,69.00,mexicana_m,1.00,1/5/2025,11:13:43,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
207.00,69.00,mexicana_m,1.00,1/5/2025,15:38:47,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
208.00,70.00,pepperoni_m,1.00,1/5/2025,12:27:57,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
209.00,70.00,five_cheese_l,1.00,1/5/2025,17:00:16,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
210.00,70.00,mexicana_m,1.00,1/5/2025,22:36:14,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
211.00,70.00,thai_ckn_l,1.00,1/5/2025,20:25:26,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
212.00,70.00,mexicana_m,1.00,1/5/2025,19:15:24,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
213.00,70.00,five_cheese_l,1.00,1/5/2025,12:34:35,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
214.00,70.00,pepperoni_m,1.00,1/5/2025,13:02:46,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
215.00,71.00,bbq_ckn_s,1.00,1/5/2025,21:19:09,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
216.00,71.00,five_cheese_l,1.00,1/5/2025,11:31:14,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
217.00,71.00,classic_dlx_m,1.00,1/5/2025,17:21:21,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
218.00,72.00,bbq_ckn_s,1.00,1/5/2025,13:25:57,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
219.00,72.00,bbq_ckn_s,1.00,1/5/2025,11:19:13,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
220.00,72.00,pepperoni_m,1.00,1/5/2025,22:15:14,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
221.00,72.00,hawaiian_m,1.00,1/5/2025,14:54:53,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
222.00,72.00,thai_ckn_l,1.00,1/5/2025,15:19:08,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
223.00,72.00,bbq_ckn_s,1.00,1/5/2025,13:15:24,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
224.00,72.00,hawaiian_m,1.00,1/5/2025,17:12:37,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
225.00,72.00,classic_dlx_m,1.00,1/5/2025,16:02:39,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
226.00,72.00,ital_supr_m,1.00,1/5/2025,13:47:06,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
227.00,72.00,mexicana_m,1.00,1/5/2025,18:24:45,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
228.00,73.00,thai_ckn_l,1.00,1/5/2025,19:02:18,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
229.00,73.00,mexicana_m,1.00,1/6/2025,13:13:33,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
230.00,73.00,mexicana_m,1.00,1/6/2025,14:08:20,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
231.00,73.00,classic_dlx_m,1.00,1/6/2025,21:53:08,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
232.00,73.00,mexicana_m,1.00,1/6/2025,15:30:48,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
233.00,74.00,classic_dlx_m,1.00,1/6/2025,19:14:14,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
234.00,74.00,five_cheese_l,1.00,1/6/2025,22:44:29,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
235.00,75.00,ital_supr_m,1.00,1/6/2025,21:11:58,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
236.00,75.00,hawaiian_m,1.00,1/6/2025,19:05:18,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
237.00,75.00,five_cheese_l,1.00,1/6/2025,19:50:08,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
238.00,76.00,bbq_ckn_s,1.00,1/6/2025,14:26:44,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
239.00,76.00,five_cheese_l,1.00,1/6/2025,15:06:56,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
240.00,76.00,pepperoni_m,1.00,1/6/2025,14:29:29,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
241.00,76.00,thai_ckn_l,1.00,1/6/2025,21:49:07,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
242.00,76.00,pepperoni_m,1.00,1/6/2025,20:01:38,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
243.00,76.00,ital_supr_m,1.00,1/6/2025,12:04:01,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
244.00,77.00,five_cheese_l,1.00,1/6/2025,15:39:21,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
245.00,77.00,bbq_ckn_s,1.00,1/6/2025,22:38:57,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
246.00,77.00,mexicana_m,1.00,1/6/2025,14:53:17,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
247.00,77.00,ital_supr_m,1.00,1/6/2025,20:43:41,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
248.00,77.00,mexicana_m,1.00,1/6/2025,19:30:09,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
249.00,77.00,pepperoni_m,1.00,1/6/2025,19:20:03,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
250.00,77.00,hawaiian_m,1.00,1/6/2025,11:34:00,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
251.00,78.00,ital_supr_m,1.00,1/6/2025,12:29:02,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
252.00,79.00,ital_supr_m,1.00,1/6/2025,20:17:40,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
253.00,80.00,five_cheese_l,1.00,1/6/2025,12:17:03,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
254.00,80.00,ital_supr_m,1.00,1/6/2025,16:44:58,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
255.00,81.00,pepperoni_m,1.00,1/6/2025,20:56:15,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
256.00,81.00,mexicana_m,1.00,1/6/2025,21:23:17,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
257.00,82.00,ital_supr_m,1.00,1/6/2025,15:57:48,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
258.00,82.00,pepperoni_m,1.00,1/6/2025,19:42:38,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
259.00,83.00,bbq_ckn_s,1.00,1/6/2025,20:17:01,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
260.00,83.00,ital_supr_m,1.00,1/6/2025,18:09:35,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
261.00,83.00,hawaiian_m,1.00,1/6/2025,19:40:02,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
262.00,83.00,classic_dlx_m,1.00,1/6/2025,21:20:17,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
263.00,83.00,hawaiian_m,1.00,1/6/2025,22:25:33,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
264.00,83.00,five_cheese_l,1.00,1/6/2025,16:00:03,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
265.00,83.00,mexicana_m,1.00,1/6/2025,22:56:51,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
266.00,83.00,pepperoni_m,1.00,1/6/2025,20:15:54,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
267.00,84.00,five_cheese_l,1.00,1/6/2025,11:45:44,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
268.00,84.00,hawaiian_m,1.00,1/6/2025,11:07:41,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
269.00,85.00,hawaiian_m,1.00,1/6/2025,16:42:04,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
270.00,85.00,hawaiian_m,1.00,1/6/2025,17:21:36,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
271.00,86.00,thai_ckn_l,1.00,1/6/2025,22:14:18,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
272.00,86.00,pepperoni_m,1.00,1/6/2025,19:36:57,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
273.00,87.00,ital_supr_m,1.00,1/6/2025,18:40:35,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
274.00,87.00,ital_supr_m,1.00,1/7/2025,18:26:00,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
275.00,87.00,five_cheese_l,1.00,1/7/2025,12:53:55,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
276.00,87.00,ital_supr_m,1.00,1/7/2025,22:13:37,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
277.00,87.00,classic_dlx_m,1.00,1/7/2025,17:29:50,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
278.00,88.00,pepperoni_m,1.00,1/7/2025,20:15:52,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
279.00,89.00,mexicana_m,1.00,1/7/2025,14:53:42,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
280.00,89.00,ital_supr_m,1.00,1/7/2025,14:06:19,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
281.00,89.00,ital_supr_m,1.00,1/7/2025,21:50:27,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
282.00,89.00,ital_supr_m,1.00,1/7/2025,11:54:20,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
283.00,89.00,thai_ckn_l,1.00,1/7/2025,15:21:35,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
284.00,90.00,thai_ckn_l,1.00,1/7/2025,18:16:17,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
285.00,90.00,five_cheese_l,1.00,1/7/2025,15:16:11,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
286.00,90.00,pepperoni_m,1.00,1/7/2025,18:38:24,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
287.00,90.00,bbq_ckn_s,1.00,1/7/2025,11:19:32,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
288.00,90.00,thai_ckn_l,1.00,1/7/2025,20:17:32,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
289.00,90.00,hawaiian_m,1.00,1/7/2025,21:33:59,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
290.00,91.00,classic_dlx_m,1.00,1/7/2025,18:53:03,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
291.00,91.00,bbq_ckn_s,1.00,1/7/2025,15:34:59,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
292.00,92.00,classic_dlx_m,1.00,1/7/2025,15:45:53,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
293.00,93.00,hawaiian_m,1.00,1/7/2025,21:59:04,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
294.00,93.00,pepperoni_m,1.00,1/7/2025,12:04:27,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
295.00,94.00,ital_supr_m,1.00,1/7/2025,20:38:52,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
296.00,94.00,pepperoni_m,1.00,1/7/2025,19:50:20,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
297.00,95.00,thai_ckn_l,1.00,1/7/2025,20:53:19,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
298.00,96.00,ital_supr_m,1.00,1/7/2025,16:16:55,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
299.00,96.00,pepperoni_m,1.00,1/7/2025,21:20:06,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
300.00,96.00,classic_dlx_m,1.00,1/7/2025,22:09:41,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
301.00,96.00,hawaiian_m,1.00,1/7/2025,11:03:44,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
302.00,96.00,classic_dlx_m,1.00,1/7/2025,13:18:03,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
303.00,96.00,mexicana_m,1.00,1/7/2025,14:23:52,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
304.00,96.00,thai_ckn_l,1.00,1/7/2025,15:12:17,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
305.00,97.00,ital_supr_m,1.00,1/7/2025,14:04:16,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
306.00,98.00,classic_dlx_m,1.00,1/7/2025,12:43:06,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
307.00,98.00,five_cheese_l,1.00,1/7/2025,18:53:23,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
308.00,98.00,classic_dlx_m,1.00,1/7/2025,13:26:37,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
309.00,99.00,ital_supr_m,1.00,1/7/2025,18:37:47,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
310.00,99.00,hawaiian_m,1.00,1/7/2025,18:10:50,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
311.00,99.00,pepperoni_m,1.00,1/7/2025,21:07:00,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
312.00,99.00,five_cheese_l,1.00,1/7/2025,15:12:25,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
313.00,99.00,pepperoni_m,1.00,1/7/2025,16:18:31,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
314.00,100.00,mexicana_m,1.00,1/7/2025,12:22:30,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
315.00,101.00,ital_supr_m,1.00,1/7/2025,16:49:43,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
316.00,101.00,five_cheese_l,1.00,1/7/2025,22:09:08,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
317.00,101.00,pepperoni_m,1.00,1/7/2025,12:41:07,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
318.00,102.00,thai_ckn_l,1.00,1/7/2025,13:46:24,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
319.00,102.00,thai_ckn_l,1.00,1/7/2025,13:55:53,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
320.00,103.00,bbq_ckn_s,1.00,1/7/2025,16:13:58,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
321.00,104.00,classic_dlx_m,1.00,1/7/2025,14:21:13,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
322.00,105.00,five_cheese_l,1.00,1/7/2025,11:19:35,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
323.00,105.00,classic_dlx_m,1.00,1/7/2025,11:12:37,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
324.00,105.00,hawaiian_m,1.00,1/8/2025,15:14:37,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
325.00,106.00,classic_dlx_m,1.00,1/8/2025,17:47:35,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
326.00,106.00,hawaiian_m,1.00,1/8/2025,22:39:49,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
327.00,106.00,hawaiian_m,1.00,1/8/2025,19:53:29,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
328.00,106.00,mexicana_m,1.00,1/8/2025,16:44:05,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
329.00,107.00,pepperoni_m,1.00,1/8/2025,22:31:45,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
330.00,107.00,hawaiian_m,1.00,1/8/2025,14:29:33,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
331.00,108.00,pepperoni_m,1.00,1/8/2025,11:34:44,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
332.00,109.00,bbq_ckn_s,1.00,1/8/2025,18:55:24,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
333.00,109.00,five_cheese_l,1.00,1/8/2025,18:10:41,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
334.00,110.00,bbq_ckn_s,1.00,1/8/2025,14:15:29,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
335.00,111.00,five_cheese_l,1.00,1/8/2025,15:40:50,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
336.00,112.00,mexicana_m,1.00,1/8/2025,12:46:00,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
337.00,113.00,classic_dlx_m,1.00,1/8/2025,21:57:45,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
338.00,114.00,classic_dlx_m,1.00,1/8/2025,17:12:10,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
339.00,115.00,mexicana_m,1.00,1/8/2025,13:41:04,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
340.00,115.00,classic_dlx_m,1.00,1/8/2025,18:53:07,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
341.00,116.00,ital_supr_m,1.00,1/8/2025,11:37:05,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
342.00,116.00,five_cheese_l,1.00,1/8/2025,19:12:04,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
343.00,116.00,classic_dlx_m,1.00,1/8/2025,14:59:26,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
344.00,116.00,bbq_ckn_s,1.00,1/8/2025,18:10:08,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
345.00,116.00,classic_dlx_m,1.00,1/8/2025,14:06:06,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
346.00,117.00,thai_ckn_l,1.00,1/8/2025,12:54:28,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
347.00,118.00,pepperoni_m,1.00,1/8/2025,20:21:27,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
348.00,118.00,thai_ckn_l,1.00,1/8/2025,16:56:45,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
349.00,119.00,mexicana_m,1.00,1/8/2025,15:15:19,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
350.00,120.00,hawaiian_m,1.00,1/8/2025,15:04:17,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
351.00,120.00,classic_dlx_m,1.00,1/8/2025,12:48:44,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
352.00,120.00,ital_supr_m,1.00,1/8/2025,12:23:11,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
353.00,120.00,classic_dlx_m,1.00,1/8/2025,12:35:22,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
354.00,120.00,mexicana_m,1.00,1/8/2025,18:03:45,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
355.00,120.00,thai_ckn_l,1.00,1/8/2025,11:57:22,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
356.00,121.00,pepperoni_m,1.00,1/8/2025,17:33:23,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
357.00,121.00,pepperoni_m,1.00,1/8/2025,18:16:15,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
358.00,122.00,classic_dlx_m,1.00,1/8/2025,19:57:29,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
359.00,122.00,pepperoni_m,1.00,1/8/2025,22:11:37,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
360.00,122.00,thai_ckn_l,1.00,1/8/2025,14:27:36,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
361.00,123.00,pepperoni_m,1.00,1/8/2025,17:34:42,12.50,12.50,M,Classic,Pizza Ingredients,The Pepperoni M Pizza
362.00,123.00,ital_supr_m,1.00,1/8/2025,22:53:23,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
363.00,123.00,mexicana_m,1.00,1/8/2025,15:11:07,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
364.00,124.00,ital_supr_m,1.00,1/8/2025,12:16:42,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
365.00,124.00,mexicana_m,1.00,1/8/2025,16:51:41,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
366.00,125.00,bbq_ckn_s,1.00,1/8/2025,15:59:28,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
367.00,125.00,bbq_ckn_s,1.00,1/8/2025,20:54:34,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
368.00,126.00,hawaiian_m,1.00,1/8/2025,19:59:24,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
369.00,126.00,five_cheese_l,1.00,1/8/2025,16:46:31,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
370.00,126.00,hawaiian_m,1.00,1/8/2025,15:03:18,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
371.00,126.00,hawaiian_m,1.00,1/8/2025,14:45:30,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
372.00,127.00,hawaiian_m,1.00,1/9/2025,22:08:57,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
373.00,127.00,classic_dlx_m,1.00,1/9/2025,16:38:55,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
374.00,127.00,bbq_ckn_s,1.00,1/9/2025,22:36:40,12.75,12.75,S,Chicken,Pizza Ingredients,The Bbq Ckn S Pizza
375.00,127.00,thai_ckn_l,1.00,1/9/2025,13:17:17,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
376.00,128.00,hawaiian_m,1.00,1/9/2025,20:09:44,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
377.00,128.00,mexicana_m,1.00,1/9/2025,21:24:57,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
378.00,128.00,classic_dlx_m,1.00,1/9/2025,15:13:26,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
379.00,128.00,classic_dlx_m,1.00,1/9/2025,18:51:53,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
380.00,129.00,five_cheese_l,1.00,1/9/2025,17:35:21,18.50,18.50,L,Veggie,Pizza Ingredients,The Five Cheese L Pizza
381.00,129.00,mexicana_m,1.00,1/9/2025,19:46:00,16.00,16.00,M,Veggie,Pizza Ingredients,The Mexicana M Pizza
382.00,130.00,classic_dlx_m,1.00,1/9/2025,12:24:57,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
383.00,130.00,ital_supr_m,1.00,1/9/2025,13:37:01,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
384.00,130.00,hawaiian_m,1.00,1/9/2025,16:16:53,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
385.00,130.00,classic_dlx_m,1.00,1/9/2025,19:27:31,16.00,16.00,M,Classic,Pizza Ingredients,The Classic Dlx M Pizza
386.00,131.00,hawaiian_m,1.00,1/9/2025,20:58:52,13.25,13.25,M,Classic,Pizza Ingredients,The Hawaiian M Pizza
387.00,131.00,ital_supr_m,1.00,1/9/2025,16:38:16,16.50,16.50,M,Supreme,Pizza Ingredients,The Ital Supr M Pizza
388.00,131.00,thai_ckn_l,1.00,1/9/2025,13:03:32,20.75,20.75,L,Chicken,Pizza Ingredients,The Thai Ckn L Pizza
